txn_id,amount,is_fraud,model_alert
TX0026192,117.22,0,0
TX0026193,43.17,0,0
TX0026194,26.31,0,0
TX0026195,73.01,0,0
TX0026196,24.86,0,0
TX0026197,112.11,0,0
TX0026198,17.71,0,0
TX0026199,668.59,0,0
TX0026200,102.3,0,0
TX0026201,52.49,0,0
TX0026202,74.85,0,0
TX0026203,62.27,0,0
TX0026204,125.25,0,0
TX0026205,10.41,0,0
TX0026206,32.38,0,0
TX0026207,64.3,0,0
TX0026208,33.42,0,0
TX0026209,57.17,0,0
TX0026210,14.73,0,1
TX0026211,22.43,0,0
TX0026212,64.37,0,0
TX0026213,37.5,0,0
TX0026214,20.79,0,0
TX0026215,10.83,0,0
TX0026216,31.28,0,0
TX0026217,22.08,0,0
TX0026218,143.09,0,0
TX0026219,5.46,0,0
TX0026220,20.35,0,0
TX0026221,228.95,0,0
TX0026222,56.17,0,0
TX0026223,74.47,0,0
TX0026224,79.18,0,0
TX0026225,33.31,0,0
TX0026226,297.15,0,0
TX0026227,59.76,0,0
TX0026228,120.32,0,0
TX0026229,65.17,0,0
TX0026230,45.91,0,0
TX0026231,44.69,0,0
TX0026232,49.33,0,0
TX0026233,10.99,0,0
TX0026234,76.99,0,0
TX0026235,80.4,0,0
TX0026236,10.05,0,0
TX0026237,33.77,0,0
TX0026238,245.84,0,0
TX0026239,15.77,0,0
TX0026240,114.27,0,0
TX0026241,36.49,0,0
TX0026242,47.13,0,0
TX0026243,10.88,0,0
TX0026244,141.64,0,0
TX0026245,189.97,0,0
TX0026246,10.48,0,0
TX0026247,17.0,0,0
TX0026248,39.75,0,0
TX0026249,61.91,0,0
TX0026250,32.26,0,0
TX0026251,10.23,0,0
TX0026252,15.9,0,0
TX0026253,10.5,0,0
TX0026254,61.84,0,0
TX0026255,26.5,0,0
TX0026256,54.53,0,0
TX0026257,513.08,0,0
TX0026258,89.92,0,0
TX0026259,62.66,0,0
TX0026260,59.75,0,0
TX0026261,144.64,0,0
TX0026262,22.26,0,0
TX0026263,23.98,0,0
TX0026264,96.79,0,0
TX0026265,23.3,0,0
TX0026266,358.6,0,0
TX0026267,37.95,0,0
TX0026268,20.41,0,0
TX0026269,13.25,0,0
TX0026270,134.98,0,0
TX0026271,5.21,0,0
TX0026272,54.2,0,0
TX0026273,663.07,0,0
TX0026274,536.82,0,0
TX0026275,51.13,0,0
TX0026276,282.63,0,0
TX0026277,64.74,0,0
TX0026278,13.34,0,0
TX0026279,17.4,0,1
TX0026280,21.5,0,0
TX0026281,128.24,0,1
TX0026282,34.75,0,0
TX0026283,188.12,0,0
TX0026284,165.57,0,0
TX0026285,38.79,0,0
TX0026286,12.2,0,0
TX0026287,53.66,0,0
TX0026288,16.81,0,0
TX0026289,42.42,0,0
TX0026290,135.73,0,0
TX0026291,3.8,0,0
TX0026292,226.77,0,0
TX0026293,151.84,0,0
TX0026294,68.62,0,0
TX0026295,8.83,0,0
TX0026296,109.37,0,0
TX0026297,73.97,0,0
TX0026298,4.97,0,0
TX0026299,31.32,0,0
TX0026300,15.6,0,0
TX0026301,429.16,0,0
TX0026302,56.57,0,0
TX0026303,48.0,0,0
TX0026304,76.9,0,0
TX0026305,8.15,0,0
TX0026306,12.56,0,0
TX0026307,32.25,0,0
TX0026308,44.46,0,0
TX0026309,57.51,0,0
TX0026310,9.66,0,0
TX0026311,32.2,0,0
TX0026312,231.84,0,0
TX0026313,17.31,0,0
TX0026314,23.42,0,0
TX0026315,76.16,0,0
TX0026316,6.56,0,0
TX0026317,114.16,0,0
TX0026318,105.81,0,0
TX0026319,36.69,0,0
TX0026320,57.82,0,0
TX0026321,26.46,0,0
TX0026322,117.52,0,0
TX0026323,28.92,0,0
TX0026324,18.5,0,0
TX0026325,132.8,0,0
TX0026326,40.89,0,0
TX0026327,351.97,0,0
TX0026328,76.81,0,0
TX0026329,9.94,0,0
TX0026330,18.7,0,0
TX0026331,3851.53,0,0
TX0026332,421.35,0,0
TX0026333,32.7,0,0
TX0026334,8.9,0,0
TX0026335,16.76,0,0
TX0026336,36.18,0,0
TX0026337,42.97,0,0
TX0026338,592.92,0,0
TX0026339,160.05,0,0
TX0026340,34.88,0,0
TX0026341,30.93,0,0
TX0026342,136.75,0,0
TX0026343,123.73,0,0
TX0026344,95.04,0,0
TX0026345,108.99,0,1
TX0026346,23.78,0,0
TX0026347,130.47,0,0
TX0026348,92.28,0,0
TX0026349,370.8,0,0
TX0026350,75.02,0,0
TX0026351,60.65,0,0
TX0026352,39.9,0,0
TX0026353,341.52,0,0
TX0026354,114.28,0,0
TX0026355,121.0,0,1
TX0026356,408.93,0,0
TX0026357,159.51,0,0
TX0026358,152.7,0,0
TX0026359,37.52,0,0
TX0026360,44.09,0,0
TX0026361,57.75,0,0
TX0026362,9.0,0,0
TX0026363,70.82,0,0
TX0026364,18.21,0,0
TX0026365,296.23,0,0
TX0026366,8.54,0,0
TX0026367,14.14,0,0
TX0026368,7.37,0,0
TX0026369,194.96,0,0
TX0026370,210.17,0,0
TX0026371,37.69,0,0
TX0026372,58.05,0,0
TX0026373,79.22,0,0
TX0026374,243.14,0,0
TX0026375,23.51,0,0
TX0026376,38.62,0,0
TX0026377,22.86,0,0
TX0026378,514.36,0,0
TX0026379,129.05,0,0
TX0026380,168.67,0,0
TX0026381,182.19,0,0
TX0026382,40.84,0,0
TX0026383,79.05,0,0
TX0026384,214.85,0,0
TX0026385,80.9,0,0
TX0026386,72.74,0,1
TX0026387,74.98,0,0
TX0026388,21.91,0,0
TX0026389,27.4,0,0
TX0026390,55.41,0,0
TX0026391,65.54,0,0
TX0026392,27.5,0,0
TX0026393,425.58,0,0
TX0026394,4.53,0,0
TX0026395,201.35,0,0
TX0026396,39.37,0,0
TX0026397,42.72,0,0
TX0026398,46.13,0,0
TX0026399,80.38,0,0
TX0026400,20.64,0,0
TX0026401,24.13,0,0
TX0026402,135.33,0,0
TX0026403,7.4,0,0
TX0026404,38.48,0,0
TX0026405,267.46,0,0
TX0026406,16.74,1,1
TX0026407,210.67,0,0
TX0026408,115.52,0,0
TX0026409,41.99,0,0
TX0026410,221.21,0,0
TX0026411,147.09,0,0
TX0026412,24.15,0,0
TX0026413,53.86,0,0
TX0026414,84.58,0,0
TX0026415,53.09,0,0
TX0026416,40.89,0,0
TX0026417,6.97,0,0
TX0026418,12.11,0,0
TX0026419,112.53,0,0
TX0026420,74.23,0,0
TX0026421,13.18,0,0
TX0026422,126.67,0,0
TX0026423,31.26,0,0
TX0026424,116.27,0,0
TX0026425,28.95,0,0
TX0026426,63.33,0,0
TX0026427,11.85,0,0
TX0026428,151.33,0,0
TX0026429,27.73,0,0
TX0026430,18.37,0,0
TX0026431,18.2,0,0
TX0026432,194.66,0,0
TX0026433,42.85,0,0
TX0026434,12.38,0,0
TX0026435,29.34,0,0
TX0026436,151.55,0,0
TX0026437,32.32,0,1
TX0026438,37.49,0,0
TX0026439,10.87,0,0
TX0026440,130.01,0,0
TX0026441,78.5,0,0
TX0026442,137.59,0,0
TX0026443,41.82,0,0
TX0026444,228.67,0,0
TX0026445,29.87,0,0
TX0026446,32.3,0,0
TX0026447,119.24,0,0
TX0026448,22.85,0,0
TX0026449,114.02,0,0
TX0026450,169.09,0,0
TX0026451,20.93,0,0
TX0026452,63.82,0,0
TX0026453,27.26,0,0
TX0026454,84.84,0,0
TX0026455,45.27,0,0
TX0026456,64.7,0,0
TX0026457,97.87,0,0
TX0026458,27.43,0,0
TX0026459,19.74,0,0
TX0026460,206.69,0,0
TX0026461,20.49,0,0
TX0026462,388.33,0,0
TX0026463,36.87,0,0
TX0026464,32.03,0,0
TX0026465,201.16,0,0
TX0026466,60.34,0,0
TX0026467,64.39,0,0
TX0026468,83.13,0,0
TX0026469,47.12,0,0
TX0026470,79.44,0,0
TX0026471,43.32,0,0
TX0026472,43.12,0,0
TX0026473,49.27,0,0
TX0026474,11.06,0,0
TX0026475,199.92,0,0
TX0026476,169.44,0,0
TX0026477,11.8,0,0
TX0026478,91.76,0,0
TX0026479,245.9,0,0
TX0026480,14.97,0,0
TX0026481,27.46,0,0
TX0026482,24.77,0,0
TX0026483,44.84,0,0
TX0026484,99.97,0,0
TX0026485,174.65,0,0
TX0026486,87.13,0,0
TX0026487,9.98,0,0
TX0026488,67.48,0,0
TX0026489,176.6,0,0
TX0026490,16.25,0,0
TX0026491,170.19,0,0
TX0026492,9.31,0,0
TX0026493,15.3,0,0
TX0026494,58.85,0,0
TX0026495,32.05,0,0
TX0026496,6.41,0,0
TX0026497,121.03,0,0
TX0026498,4.59,0,0
TX0026499,71.2,0,0
TX0026500,83.15,0,0
TX0026501,10.5,0,0
TX0026502,96.99,0,1
TX0026503,42.86,0,0
TX0026504,13.01,0,0
TX0026505,59.9,0,0
TX0026506,9.2,0,0
TX0026507,12.66,0,0
TX0026508,51.46,0,0
TX0026509,154.86,0,0
TX0026510,10.1,0,0
TX0026511,155.87,0,0
TX0026512,22.58,0,0
TX0026513,23.14,0,0
TX0026514,73.76,0,0
TX0026515,155.8,0,1
TX0026516,23.7,0,0
TX0026517,213.91,0,0
TX0026518,35.14,0,0
TX0026519,43.79,0,0
TX0026520,136.92,0,0
TX0026521,202.1,0,0
TX0026522,72.55,0,0
TX0026523,38.12,0,0
TX0026524,21.94,0,0
TX0026525,12.64,0,0
TX0026526,142.34,0,0
TX0026527,26.12,0,0
TX0026528,12.44,0,0
TX0026529,61.06,0,0
TX0026530,112.36,0,0
TX0026531,15.73,0,0
TX0026532,4.64,0,0
TX0026533,250.26,0,0
TX0026534,35.19,0,0
TX0026535,86.43,0,0
TX0026536,90.42,0,0
TX0026537,19.01,0,0
TX0026538,155.62,0,0
TX0026539,111.99,0,0
TX0026540,26.16,0,0
TX0026541,652.54,0,0
TX0026542,24.1,0,0
TX0026543,10.52,0,0
TX0026544,26.8,0,0
TX0026545,21.64,0,0
TX0026546,38.57,0,0
TX0026547,121.43,0,0
TX0026548,158.95,0,0
TX0026549,18.99,0,0
TX0026550,39.08,0,0
TX0026551,25.01,0,0
TX0026552,59.43,0,0
TX0026553,36.19,0,0
TX0026554,17.27,0,0
TX0026555,415.33,0,0
TX0026556,35.21,0,0
TX0026557,50.4,0,0
TX0026558,105.04,0,0
TX0026559,259.07,0,0
TX0026560,46.27,0,0
TX0026561,12.41,0,0
TX0026562,28.71,0,0
TX0026563,116.68,0,0
TX0026564,30.12,0,0
TX0026565,161.26,0,0
TX0026566,109.12,0,0
TX0026567,195.6,0,0
TX0026568,90.24,0,0
TX0026569,219.31,0,0
TX0026570,37.2,0,0
TX0026571,52.8,0,0
TX0026572,22.83,0,0
TX0026573,10.03,0,0
TX0026574,7.58,0,0
TX0026575,8.48,0,0
TX0026576,205.55,0,0
TX0026577,77.51,0,0
TX0026578,232.09,0,0
TX0026579,132.03,0,0
TX0026580,248.07,0,0
TX0026581,26.83,0,0
TX0026582,40.78,0,0
TX0026583,50.41,0,0
TX0026584,72.89,0,0
TX0026585,78.7,0,0
TX0026586,25.46,0,0
TX0026587,90.0,0,0
TX0026588,23.2,0,0
TX0026589,26.58,0,0
TX0026590,249.01,0,0
TX0026591,284.17,0,0
TX0026592,68.91,0,0
TX0026593,26.57,0,0
TX0026594,3.54,0,0
TX0026595,21.41,0,0
TX0026596,210.91,0,0
TX0026597,8.24,0,0
TX0026598,232.91,0,0
TX0026599,100.55,0,0
TX0026600,65.58,0,0
TX0026601,283.86,0,0
TX0026602,46.48,0,0
TX0026603,64.15,0,0
TX0026604,31.65,0,0
TX0026605,157.26,0,0
TX0026606,10.45,0,0
TX0026607,89.89,0,0
TX0026608,137.62,0,0
TX0026609,400.1,0,0
TX0026610,52.9,0,0
TX0026611,216.28,0,0
TX0026612,26.88,0,0
TX0026613,118.81,0,0
TX0026614,9.99,0,0
TX0026615,7.01,0,0
TX0026616,41.31,0,0
TX0026617,16.78,0,0
TX0026618,272.45,0,0
TX0026619,25.76,0,0
TX0026620,101.9,0,0
TX0026621,62.61,0,0
TX0026622,42.12,0,0
TX0026623,6.23,0,0
TX0026624,50.93,0,0
TX0026625,108.85,0,0
TX0026626,47.14,0,0
TX0026627,47.04,0,0
TX0026628,78.33,0,0
TX0026629,46.12,0,0
TX0026630,71.76,0,0
TX0026631,105.76,0,0
TX0026632,14.27,0,0
TX0026633,17.55,0,0
TX0026634,43.39,0,0
TX0026635,54.17,0,1
TX0026636,30.15,0,0
TX0026637,197.58,0,0
TX0026638,238.97,0,0
TX0026639,117.66,0,0
TX0026640,24.31,0,0
TX0026641,81.41,0,0
TX0026642,35.07,0,0
TX0026643,65.73,0,0
TX0026644,90.82,0,0
TX0026645,39.18,0,0
TX0026646,39.5,0,0
TX0026647,24.71,0,0
TX0026648,479.82,0,0
TX0026649,114.85,0,0
TX0026650,94.67,0,0
TX0026651,5.46,0,0
TX0026652,9.3,0,0
TX0026653,145.68,0,0
TX0026654,131.25,0,0
TX0026655,35.78,0,0
TX0026656,52.94,0,0
TX0026657,123.83,0,0
TX0026658,75.24,0,0
TX0026659,27.05,0,0
TX0026660,7.61,0,0
TX0026661,113.84,0,0
TX0026662,20.35,0,0
TX0026663,16.21,0,0
TX0026664,52.61,0,0
TX0026665,592.12,0,0
TX0026666,36.78,0,0
TX0026667,62.32,0,0
TX0026668,187.09,0,0
TX0026669,13.9,0,0
TX0026670,321.7,0,0
TX0026671,256.37,0,0
TX0026672,25.6,0,0
TX0026673,90.84,0,0
TX0026674,331.25,0,0
TX0026675,97.91,0,0
TX0026676,44.32,0,0
TX0026677,10.15,0,0
TX0026678,202.42,0,0
TX0026679,20.61,0,0
TX0026680,34.1,0,1
TX0026681,108.78,0,0
TX0026682,87.63,0,0
TX0026683,158.98,0,0
TX0026684,125.82,0,0
TX0026685,203.26,0,0
TX0026686,106.0,0,0
TX0026687,51.71,0,0
TX0026688,603.7,0,0
TX0026689,29.99,0,0
TX0026690,24.47,0,0
TX0026691,114.53,0,0
TX0026692,60.55,0,0
TX0026693,72.58,0,0
TX0026694,177.04,0,0
TX0026695,42.61,0,0
TX0026696,28.43,0,0
TX0026697,515.9,0,0
TX0026698,66.5,0,0
TX0026699,10.12,0,0
TX0026700,41.33,0,0
TX0026701,29.13,0,0
TX0026702,71.56,0,0
TX0026703,141.97,0,1
TX0026704,39.16,0,0
TX0026705,50.71,0,0
TX0026706,42.71,0,0
TX0026707,67.86,0,0
TX0026708,45.48,0,0
TX0026709,109.74,0,0
TX0026710,10.35,0,0
TX0026711,107.09,0,0
TX0026712,65.35,0,0
TX0026713,162.75,0,0
TX0026714,251.75,0,0
TX0026715,178.98,0,0
TX0026716,33.84,0,0
TX0026717,19.55,0,0
TX0026718,2.24,0,0
TX0026719,320.35,0,0
TX0026720,56.42,0,0
TX0026721,275.48,0,0
TX0026722,19.76,0,0
TX0026723,1610.87,0,0
TX0026724,126.92,0,0
TX0026725,12.92,0,0
TX0026726,181.2,0,0
TX0026727,185.45,0,0
TX0026728,169.79,0,0
TX0026729,256.07,0,0
TX0026730,134.31,0,0
TX0026731,161.75,0,0
TX0026732,228.3,0,0
TX0026733,58.17,0,0
TX0026734,408.43,0,0
TX0026735,407.77,0,0
TX0026736,48.35,0,0
TX0026737,156.42,0,0
TX0026738,156.28,0,0
TX0026739,154.78,0,0
TX0026740,110.43,0,0
TX0026741,42.25,0,0
TX0026742,646.3,0,0
TX0026743,19.51,0,0
TX0026744,29.12,0,0
TX0026745,26.44,0,0
TX0026746,52.41,0,0
TX0026747,18.34,0,0
TX0026748,43.03,0,0
TX0026749,7.97,0,0
TX0026750,71.07,0,0
TX0026751,37.43,0,0
TX0026752,11.11,0,1
TX0026753,287.22,0,0
TX0026754,40.22,0,0
TX0026755,12.97,0,0
TX0026756,29.23,0,0
TX0026757,24.71,0,0
TX0026758,20.08,0,0
TX0026759,232.9,0,0
TX0026760,473.91,0,0
TX0026761,31.46,0,0
TX0026762,7.94,0,0
TX0026763,270.13,0,0
TX0026764,100.36,0,0
TX0026765,5.37,0,0
TX0026766,10.03,0,0
TX0026767,54.41,0,0
TX0026768,56.71,0,0
TX0026769,60.05,0,0
TX0026770,169.19,0,0
TX0026771,47.07,0,0
TX0026772,212.22,0,0
TX0026773,35.01,0,0
TX0026774,89.91,0,0
TX0026775,138.23,0,0
TX0026776,27.19,0,0
TX0026777,56.59,0,0
TX0026778,28.48,0,0
TX0026779,77.11,0,0
TX0026780,146.05,0,1
TX0026781,282.15,0,0
TX0026782,1.51,0,0
TX0026783,48.38,0,0
TX0026784,64.42,0,0
TX0026785,40.08,0,0
TX0026786,46.67,0,0
TX0026787,78.73,0,0
TX0026788,150.52,0,0
TX0026789,96.62,0,0
TX0026790,54.2,0,0
TX0026791,15.52,0,0
TX0026792,76.1,0,0
TX0026793,29.84,0,0
TX0026794,36.53,0,0
TX0026795,39.97,0,0
TX0026796,36.81,0,0
TX0026797,759.7,0,0
TX0026798,24.99,0,0
TX0026799,40.94,0,0
TX0026800,123.61,0,0
TX0026801,56.71,0,0
TX0026802,26.92,0,0
TX0026803,11.64,0,0
TX0026804,16.19,0,0
TX0026805,7.85,0,0
TX0026806,4.33,0,0
TX0026807,325.91,0,0
TX0026808,18.07,0,0
TX0026809,105.18,0,0
TX0026810,45.93,0,0
TX0026811,33.31,0,0
TX0026812,249.48,0,0
TX0026813,75.93,0,0
TX0026814,78.01,0,0
TX0026815,87.77,0,0
TX0026816,61.44,0,0
TX0026817,66.64,0,0
TX0026818,77.06,0,0
TX0026819,28.8,0,0
TX0026820,37.82,0,0
TX0026821,126.23,0,0
TX0026822,22.96,0,0
TX0026823,56.35,0,0
TX0026824,32.85,0,0
TX0026825,18.4,0,0
TX0026826,85.16,0,0
TX0026827,78.99,0,0
TX0026828,41.76,0,0
TX0026829,86.0,0,0
TX0026830,4.37,0,0
TX0026831,49.81,0,0
TX0026832,59.0,0,0
TX0026833,63.4,0,0
TX0026834,21.05,0,0
TX0026835,5.83,0,1
TX0026836,496.6,0,0
TX0026837,24.87,0,0
TX0026838,17.94,0,0
TX0026839,246.14,0,0
TX0026840,14.18,0,0
TX0026841,91.29,0,0
TX0026842,20.06,0,0
TX0026843,335.57,0,1
TX0026844,154.29,0,0
TX0026845,6.96,0,0
TX0026846,69.06,0,0
TX0026847,89.11,0,0
TX0026848,46.3,0,0
TX0026849,104.41,0,0
TX0026850,44.11,0,0
TX0026851,49.7,0,0
TX0026852,31.47,0,0
TX0026853,59.19,0,0
TX0026854,155.49,0,0
TX0026855,36.94,0,0
TX0026856,3.71,0,0
TX0026857,51.27,0,0
TX0026858,120.86,0,0
TX0026859,319.91,0,0
TX0026860,18.41,0,0
TX0026861,27.96,0,0
TX0026862,4.89,0,0
TX0026863,106.82,0,0
TX0026864,154.17,0,0
TX0026865,239.43,0,0
TX0026866,143.73,0,0
TX0026867,98.79,0,0
TX0026868,84.36,0,1
TX0026869,18.07,0,0
TX0026870,7.82,0,0
TX0026871,143.45,0,0
TX0026872,400.33,0,0
TX0026873,64.14,0,0
TX0026874,27.21,0,0
TX0026875,329.42,0,0
TX0026876,25.72,0,0
TX0026877,74.47,0,0
TX0026878,28.74,0,0
TX0026879,28.06,0,0
TX0026880,150.52,0,0
TX0026881,54.81,0,0
TX0026882,312.63,0,0
TX0026883,22.18,0,0
TX0026884,52.1,0,0
TX0026885,188.67,0,0
TX0026886,105.09,0,0
TX0026887,79.78,0,0
TX0026888,122.13,0,0
TX0026889,85.04,0,0
TX0026890,11.18,0,0
TX0026891,92.4,0,0
TX0026892,32.18,0,0
TX0026893,117.3,0,0
TX0026894,27.8,0,0
TX0026895,2.68,0,0
TX0026896,19.41,0,0
TX0026897,16.07,0,0
TX0026898,44.23,0,0
TX0026899,6.21,0,0
TX0026900,42.38,0,0
TX0026901,35.09,0,0
TX0026902,101.02,0,0
TX0026903,369.12,0,0
TX0026904,416.75,0,0
TX0026905,24.64,0,0
TX0026906,128.62,0,0
TX0026907,88.31,0,0
TX0026908,17.03,0,0
TX0026909,191.97,0,0
TX0026910,159.41,0,0
TX0026911,58.46,0,0
TX0026912,197.17,0,0
TX0026913,27.32,0,0
TX0026914,116.79,0,0
TX0026915,11.64,0,0
TX0026916,197.83,0,0
TX0026917,361.03,0,0
TX0026918,125.75,0,0
TX0026919,320.86,0,1
TX0026920,11.03,0,0
TX0026921,74.06,0,0
TX0026922,16.15,0,0
TX0026923,159.63,0,0
TX0026924,19.17,0,0
TX0026925,24.79,0,0
TX0026926,151.81,0,0
TX0026927,60.28,0,0
TX0026928,62.74,0,0
TX0026929,114.77,0,0
TX0026930,86.09,0,0
TX0026931,46.39,0,0
TX0026932,98.02,0,0
TX0026933,139.92,0,0
TX0026934,43.02,0,0
TX0026935,20.17,0,0
TX0026936,170.83,0,0
TX0026937,4.49,0,0
TX0026938,47.36,0,0
TX0026939,68.91,0,0
TX0026940,58.26,0,0
TX0026941,18.33,0,0
TX0026942,474.62,0,0
TX0026943,62.23,0,0
TX0026944,41.76,0,0
TX0026945,47.5,0,1
TX0026946,79.57,0,0
TX0026947,57.03,0,0
TX0026948,12.61,0,0
TX0026949,30.33,0,0
TX0026950,4.76,0,0
TX0026951,10.81,0,0
TX0026952,32.2,0,0
TX0026953,215.63,0,0
TX0026954,29.6,0,0
TX0026955,94.92,0,0
TX0026956,7.76,0,0
TX0026957,52.91,0,0
TX0026958,42.3,0,0
TX0026959,97.3,0,0
TX0026960,80.54,0,0
TX0026961,144.44,0,0
TX0026962,57.17,0,0
TX0026963,11.18,0,0
TX0026964,77.96,0,0
TX0026965,166.79,0,0
TX0026966,9.41,0,0
TX0026967,7.64,0,0
TX0026968,3.99,0,0
TX0026969,19.43,0,0
TX0026970,55.9,0,0
TX0026971,473.78,0,0
TX0026972,214.61,0,0
TX0026973,424.03,0,0
TX0026974,117.58,0,0
TX0026975,77.6,0,0
TX0026976,6.0,0,0
TX0026977,37.86,0,0
TX0026978,30.45,0,0
TX0026979,29.39,0,0
TX0026980,57.24,0,0
TX0026981,122.41,0,0
TX0026982,151.01,0,0
TX0026983,25.7,0,0
TX0026984,76.48,0,0
TX0026985,18.37,0,0
TX0026986,38.58,0,0
TX0026987,28.91,0,0
TX0026988,51.2,0,0
TX0026989,50.64,0,0
TX0026990,117.41,0,0
TX0026991,100.57,0,0
TX0026992,20.12,0,0
TX0026993,8.11,0,0
TX0026994,337.16,0,0
TX0026995,33.79,0,0
TX0026996,18.52,0,0
TX0026997,13.1,0,0
TX0026998,21.37,0,0
TX0026999,126.88,0,0
TX0027000,13.49,0,0
TX0027001,75.42,0,0
TX0027002,6.61,0,0
TX0027003,455.58,0,0
TX0027004,21.68,0,0
TX0027005,72.95,0,0
TX0027006,312.48,0,0
TX0027007,34.77,0,0
TX0027008,180.81,0,0
TX0027009,105.49,0,0
TX0027010,38.94,0,0
TX0027011,18.5,0,0
TX0027012,75.99,0,0
TX0027013,48.03,0,0
TX0027014,16.19,0,0
TX0027015,8.6,0,0
TX0027016,28.37,0,0
TX0027017,153.52,0,0
TX0027018,13.02,0,1
TX0027019,109.77,0,0
TX0027020,132.62,0,0
TX0027021,37.23,0,0
TX0027022,182.58,0,0
TX0027023,328.82,0,0
TX0027024,154.09,0,0
TX0027025,45.8,0,0
TX0027026,523.21,0,0
TX0027027,105.69,0,1
TX0027028,184.72,0,0
TX0027029,30.67,0,0
TX0027030,64.75,0,0
TX0027031,81.76,0,0
TX0027032,130.97,0,0
TX0027033,106.18,0,0
TX0027034,212.71,0,0
TX0027035,304.83,0,0
TX0027036,341.81,0,0
TX0027037,56.05,0,0
TX0027038,111.73,0,0
TX0027039,30.21,0,0
TX0027040,68.12,0,0
TX0027041,21.32,0,0
TX0027042,47.0,0,0
TX0027043,56.15,0,0
TX0027044,8.32,0,0
TX0027045,149.26,0,1
TX0027046,204.95,0,0
TX0027047,12.31,0,0
TX0027048,54.31,0,0
TX0027049,229.62,0,0
TX0027050,48.48,0,0
TX0027051,54.69,0,0
TX0027052,90.97,0,0
TX0027053,25.35,0,0
TX0027054,111.15,0,0
TX0027055,106.36,0,0
TX0027056,175.34,0,0
TX0027057,34.46,0,0
TX0027058,14.0,0,0
TX0027059,7.49,0,0
TX0027060,338.95,0,0
TX0027061,45.68,0,0
TX0027062,170.71,0,0
TX0027063,25.04,0,0
TX0027064,35.22,0,0
TX0027065,127.96,0,0
TX0027066,70.8,0,0
TX0027067,38.3,0,0
TX0027068,14.58,0,0
TX0027069,63.78,0,0
TX0027070,77.09,0,0
TX0027071,221.5,0,0
TX0027072,22.13,0,0
TX0027073,244.83,0,0
TX0027074,10.31,0,1
TX0027075,30.92,0,0
TX0027076,7.32,0,1
TX0027077,185.18,0,0
TX0027078,63.37,0,0
TX0027079,279.37,0,0
TX0027080,179.78,0,0
TX0027081,50.21,0,0
TX0027082,182.56,0,0
TX0027083,3.04,0,0
TX0027084,63.63,0,0
TX0027085,90.56,0,0
TX0027086,29.12,0,0
TX0027087,79.15,0,0
TX0027088,31.7,0,0
TX0027089,135.03,0,0
TX0027090,69.06,0,0
TX0027091,296.37,0,0
TX0027092,43.37,0,0
TX0027093,331.09,0,0
TX0027094,94.96,0,0
TX0027095,40.27,0,0
TX0027096,51.3,0,0
TX0027097,34.58,1,1
TX0027098,8.53,0,0
TX0027099,52.43,0,0
TX0027100,224.9,0,0
TX0027101,67.63,0,0
TX0027102,171.99,0,0
TX0027103,34.91,0,0
TX0027104,19.01,0,0
TX0027105,30.04,0,0
TX0027106,21.1,0,0
TX0027107,142.64,0,0
TX0027108,72.02,0,0
TX0027109,237.65,0,0
TX0027110,173.88,0,0
TX0027111,38.77,0,0
TX0027112,178.66,0,0
TX0027113,70.83,0,0
TX0027114,201.94,0,0
TX0027115,47.82,0,0
TX0027116,14.16,0,0
TX0027117,44.8,0,0
TX0027118,15.57,0,0
TX0027119,68.99,0,0
TX0027120,137.3,0,0
TX0027121,22.67,0,0
TX0027122,70.35,0,0
TX0027123,249.56,0,0
TX0027124,122.04,0,1
TX0027125,104.25,0,0
TX0027126,33.07,0,0
TX0027127,149.55,0,0
TX0027128,109.2,0,0
TX0027129,61.9,0,0
TX0027130,68.49,0,0
TX0027131,18.47,0,0
TX0027132,52.6,0,0
TX0027133,13.48,0,0
TX0027134,13.47,0,0
TX0027135,58.15,0,0
TX0027136,6.64,0,0
TX0027137,35.6,0,0
TX0027138,110.22,0,0
TX0027139,20.97,0,0
TX0027140,119.18,0,0
TX0027141,83.83,0,0
TX0027142,26.23,0,0
TX0027143,140.82,0,0
TX0027144,62.44,0,0
TX0027145,156.64,0,0
TX0027146,109.1,0,0
TX0027147,57.09,0,0
TX0027148,28.39,0,0
TX0027149,26.44,0,0
TX0027150,129.51,0,0
TX0027151,246.11,0,0
TX0027152,36.99,0,0
TX0027153,73.71,0,0
TX0027154,249.02,0,1
TX0027155,12.75,0,0
TX0027156,115.98,0,0
TX0027157,64.99,0,0
TX0027158,258.12,0,0
TX0027159,38.0,0,0
TX0027160,118.79,0,0
TX0027161,39.52,0,0
TX0027162,210.26,0,0
TX0027163,6.31,0,0
TX0027164,13.2,0,0
TX0027165,49.94,0,0
TX0027166,39.94,0,0
TX0027167,153.21,0,0
TX0027168,221.93,0,0
TX0027169,84.4,0,0
TX0027170,81.84,0,0
TX0027171,147.03,0,0
TX0027172,118.88,0,0
TX0027173,89.14,0,0
TX0027174,111.29,0,0
TX0027175,38.49,0,0
TX0027176,16.3,0,0
TX0027177,77.55,0,0
TX0027178,84.75,0,0
TX0027179,320.31,0,0
TX0027180,174.98,0,0
TX0027181,352.34,0,0
TX0027182,86.84,0,0
TX0027183,34.5,0,0
TX0027184,19.22,0,0
TX0027185,37.19,0,0
TX0027186,133.18,0,0
TX0027187,213.63,0,0
TX0027188,43.04,0,0
TX0027189,33.22,0,0
